,date,claim,truth_rating,url,source,fact,explanation,keyword
66,2020-11-12T00:00:00Z,"In Pennsylvania, ""it was voters in the Democrat counties that were contacted saying, your ballot has been canceled, you need to come fix it,"" while others in ""Republican-leaning counties"" had ""no opportunity to fix it.""",Misleading,https://www.factcheck.org/2020/11/ballot-curing-in-pennsylvania/,FactCheck.org,,,mail-in
67,2021-01-25T00:00:00Z,"""In Wisconsin, tens of thousands of absentee votes had only the name on them and no address. Historically those were thrown out, this time they weren't.""",False,https://www.factcheck.org/2021/01/paul-cites-distortion-to-argue-two-sides-in-election-fraud-debate/,FactCheck.org,,,mail-in
68,2020-11-05T00:00:00Z,"""Dept of Homeland Security controlled 'official ballots' production. Dems print extras.""",False,https://www.factcheck.org/2020/11/bogus-qanon-claim-that-mail-in-ballots-are-illegitimate/,FactCheck.org,,,mail-in
69,2020-10-26T00:00:00Z,“Big problems and discrepancies with Mail In Ballots all over the USA. Must have final total on November 3rd.”,Distorts the Facts,https://www.factcheck.org/2020/10/nothing-untoward-about-counting-ballots-after-election-day/,FactCheck.org,,,mail-in
70,2020-11-20T00:00:00Z,"""Almost ZERO ballots rejected in Georgia this election. In years past, close to 4%. Not possible.""",Distorts the Facts,https://www.factcheck.org/2020/11/trump-misinformation-on-georgia-ballot-rejections/,FactCheck.org,,,mail-in
71,2020-10-26T00:00:00Z,"""When Romney in Philadelphia, remember he got almost zero votes.""",False,https://www.factcheck.org/2020/10/in-pennsylvania-rallies-trump-distorts-voting-issues/,FactCheck.org,,,mail-in
72,2020-11-20T16:51:53Z,Millions of mail-in ballots were improperly sent to people who did not request them in the 2020 election.,Mostly False,https://www.snopes.com/fact-check/millions-mail-in-ballots/,Snopes,,,mail-in
73,2020-11-12T16:42:20Z,"As part of a sting operation to prevent voter fraud, the government added either a ""QFS watermark"" or a ""quantum blockchain watermark"" to mail-in ballots that will one day reveal U.S. President Donald Trump as the true winner of the 2020 presidential election.",False,https://www.snopes.com/fact-check/quantum-blockchain-watermark-vote/,Snopes,,,mail-in
74,2020-11-05T21:31:28Z,"In the 2020 U.S. presidential election, Lancaster County, Pennsylvania, counted more mail-in ballots than it actually received.",False,https://www.snopes.com/fact-check/ballots-lancaster-pa/,Snopes,,,mail-in
75,2020-11-16T13:40:33Z,"The state of California issued ""unlawful"" mail-in ballots, and the outcome of the 2020 U.S. presidential election is in jeopardy.",Mixture,https://www.snopes.com/fact-check/california-unlawful-ballots/,Snopes,,,mail-in
76,2020-12-04T14:01:46Z,The transportation of federal mail by a U.S. Postal Service deliverer in a privately owned vehicle is against the law.,False,https://www.snopes.com/fact-check/usps-deliverers-personal-vehicles/,Snopes,,,mail-in
0,2022-08-08T00:00:00Z,“Ted Cruz leaks new document obtained from Hunter’s laptop implicating Nancy Pelosi.”,False,https://www.politifact.com/factchecks/2022/aug/09/facebook-posts/no-ted-cruz-didnt-leak-document-implicating-hunter/,PolitiFact,,,Hunter-Biden
1,2022-07-11T00:00:00Z,Images from Hunter Biden’s laptop show Joe Biden naked with a young girl.,Pants on Fire,https://www.politifact.com/factchecks/2022/jul/13/facebook-posts/no-viral-images-dont-show-joe-biden-naked-young-gi/,PolitiFact,,,Hunter-Biden
2,2022-07-07T00:00:00Z,"""While Americans are paying record high prices at the pump, this administration decides to give our oil to the EU and China.""",Misunderstands global oil market,https://www.politifact.com/article/2022/jul/11/why-us-selling-stockpiled-oil-china-we-have-answer/,PolitiFact,,,Hunter-Biden
3,2022-04-19T00:00:00Z,“Hunter Biden arrested this morning.”,Pants on Fire,https://www.politifact.com/factchecks/2022/apr/20/facebook-posts/no-hunter-biden-was-not-arrested-april-19/,PolitiFact,,,Hunter-Biden
4,2022-04-04T00:00:00Z,The FBI lost Hunter Biden’s laptop.,False,https://www.politifact.com/factchecks/2022/apr/06/donald-trump-jr/fbi-lost-hunter-bidens-laptop-theres-no-evidence/,PolitiFact,,,Hunter-Biden
5,2022-03-24T00:00:00Z,"""U.S. President Joe Biden himself is involved in the creation of biolaboratories in Ukraine. An investment fund run by his sun (sic) Hunter Biden funded research and the implementation of the United States’ military biological program.""",Misleading,https://www.politifact.com/article/2022/apr/01/facts-behind-russian-right-wing-narratives-claimin/,PolitiFact,,,Hunter-Biden
6,2022-03-24T00:00:00Z,“Hunter Biden has been arrested!”,Pants on Fire,https://www.politifact.com/factchecks/2022/mar/25/facebook-posts/no-hunter-biden-hasnt-been-arrested-despite-persis/,PolitiFact,,,Hunter-Biden
7,2021-10-25T00:00:00Z,"“Clintons, Powell, and Hunter Biden have already undergone military tribunals.”",Pants on Fire,https://www.politifact.com/factchecks/2021/oct/26/facebook-posts/no-clintons-colin-powell-and-hunter-biden-didnt-ha/,PolitiFact,,,Hunter-Biden
8,2021-10-25T00:00:00Z,The military raided Hunter Biden’s home.,Pants on Fire,https://www.politifact.com/factchecks/2021/oct/26/facebook-posts/no-military-didnt-raid-hunter-bidens-home/,PolitiFact,,,Hunter-Biden
9,2021-10-17T00:00:00Z,Says Hunter Biden “was hanged at Gitmo.”,Pants on Fire,https://www.politifact.com/factchecks/2021/oct/18/facebook-posts/no-hunter-biden-hasnt-been-hanged/,PolitiFact,,,Hunter-Biden
10,2021-09-06T00:00:00Z,“The Bidens own 10% of” a Chinese firm whose stock is up almost 300%” since Joe Biden was elected.,False,https://www.politifact.com/factchecks/2021/sep/10/viral-image/claim-about-bidens-ownership-chinese-firm-soaring-/,PolitiFact,,,Hunter-Biden
11,2021-08-31T00:00:00Z,“Military arrests Hunter Biden!”,Pants on Fire,https://www.politifact.com/factchecks/2021/sep/08/blog-posting/no-military-didnt-arrest-hunter-biden/,PolitiFact,,,Hunter-Biden
12,2021-06-01T00:00:00Z,Says Joe Biden confused his son and his grandson.,False,https://www.politifact.com/factchecks/2021/jun/17/tiktok-posts/despite-what-tiktok-video-implies-joe-biden-didnt-/,PolitiFact,,,Hunter-Biden
13,2021-04-12T00:00:00Z,"Says Joe Biden is “withholding $150 million in aid from Ukraine” to “pressure Ukraine to drop all criminal investigations into him and his son, Hunter.”",False,https://www.politifact.com/factchecks/2021/apr/15/george-papadopoulos/no-evidence-joe-biden-withholding-aid-ukraine-help/,PolitiFact,,,Hunter-Biden
14,2021-02-02T00:00:00Z,"""The Biden family is so heavily invested in oil and energy in other countries.""",Mostly False,https://www.politifact.com/factchecks/2021/feb/10/facebook-posts/fact-checking-whether-biden-family-heavily-investe/,PolitiFact,,,Hunter-Biden
15,2021-01-23T00:00:00Z,“Biden invested the entire family fortune in Ukraine gas and oil. Then shuts down Keystone pipeline. Starting to get the picture.”,False,https://www.politifact.com/factchecks/2021/jan/28/facebook-posts/no-bidens-didnt-invest-their-family-fortune-ukrani/,PolitiFact,,,Hunter-Biden
16,2020-10-29T00:00:00Z,Nancy Pelosi’s son served on the Burisma board with Hunter Biden.,False,https://www.politifact.com/factchecks/2020/nov/02/facebook-posts/no-nancy-pelosis-son-didnt-serve-burisma-board/,PolitiFact,,,Hunter-Biden
17,2020-10-30T00:00:00Z,"“On 60 Minutes, Joe said he never met with Hunter and the Burisma CEO. Well, here he is with both.”",False,https://www.politifact.com/factchecks/2020/oct/30/viral-image/no-photo-doesnt-show-joe-and-hunter-biden-burisma-/,PolitiFact,,,Hunter-Biden
18,2020-10-29T00:00:00Z,"Jill Biden said, “Whatever is on Hunter’s laptop is not important.”",False,https://www.politifact.com/factchecks/2020/oct/29/viral-image/no-jill-biden-didnt-say-about-hunter-bidens-laptop/,PolitiFact,,,Hunter-Biden
19,2020-10-25T00:00:00Z,Says Hunter Biden “died of a crack overdose.”,False,https://www.politifact.com/factchecks/2020/oct/27/facebook-posts/hunter-biden-alive-despite-social-media-claims-abo/,PolitiFact,,,Hunter-Biden
20,2020-10-24T00:00:00Z,Says photo of Malia Obama's credit card next to white powder was found on Hunter Biden's laptop.,False,https://www.politifact.com/factchecks/2020/oct/27/instagram-posts/malia-obama-credit-card-photo-isnt-new-and-theres-/,PolitiFact,,,Hunter-Biden
21,2020-10-24T00:00:00Z,"""The daughter of Sen. Coons (D-DE), along with 7 other underaged girls are featured on Hunter's laptop! - Breitbart News""",False,https://www.politifact.com/factchecks/2020/oct/26/facebook-posts/no-evidence-hunter-biden-had-photos-coons-daughter/,PolitiFact,,,Hunter-Biden
22,2020-10-20T00:00:00Z,"“Hunter Biden was chairman of the World Food Program, which just won the Nobel Peace Prize. Eric Trump, Donald J Trump Jr, Ivanka Trump are banned from ever operating a charity again because they stole donations to children with cancer.""",False,https://www.politifact.com/factchecks/2020/oct/21/left-action/fact-checking-claims-about-charities-linked-hunter/,PolitiFact,,,Hunter-Biden
23,2020-10-18T00:00:00Z,"Says “Hunter Biden had 25,000 pics of him torturing and raping children under age 10 in China on his laptop.”",False,https://www.politifact.com/factchecks/2020/oct/20/facebook-posts/fact-checking-unproven-claims-about-hunter-biden-a/,PolitiFact,,,Hunter-Biden
24,2020-09-04T00:00:00Z,"Deals between Hunter Biden and Chinese entities ""didn't just make the Bidens money — they had dangerous consequences for our national security.""",Unproven,https://www.politifact.com/article/2020/oct/19/fact-checking-claims-about-hunter-biden-joe-biden-/,PolitiFact,,,Hunter-Biden
25,2022-03-04T00:00:00Z,Hunter Biden’s payments from the Ukrainian oil and gas company Burisma Holdings ended with the Russian invasion of Ukraine.,False,https://www.factcheck.org/2022/03/hunter-biden-left-ukrainian-company-in-2019-contrary-to-ted-nugent-post/,FactCheck.org,,,Hunter-Biden
26,2020-10-14T00:00:00Z,"Cited ""explosive documents"" published by the New York Post to claim Joe Biden ""went to Ukraine and threatened to withhold $1 billion in aid if they did not fire the prosecutor that was investigating his son and the company that his son worked for.""",False,https://www.factcheck.org/2020/10/trump-revives-false-narrative-on-biden-and-ukraine/,FactCheck.org,,,Hunter-Biden
27,2021-09-02T08:26:07Z,"U.S. President Joe Biden's son Hunter Biden was arrested in August 2021 at Dulles International Airport in Washington, D.C.",Originated as Satire,https://www.snopes.com/fact-check/hunter-biden-arrest/,Snopes,,,Hunter-Biden
28,2021-06-11T17:22:01Z,"Screenshots of text messages that emerged in June 2021 authentically documented Hunter Biden, who is white, calling his white lawyer the N-word.",Unproven,https://www.snopes.com/fact-check/hunter-biden-texts/,Snopes,,,Hunter-Biden
29,2021-04-09T10:59:47Z,"On April 8, 2021, Fox News' show ""Tucker Carlson Tonight"" aired pornographic photographs from a laptop computer that belonged to Hunter Biden showing him with sex workers.",Unproven,https://www.snopes.com/fact-check/fox-hunter-biden-porn/,Snopes,,,Hunter-Biden
30,2021-04-06T13:56:25Z,"In an interview broadcast on April 4, 2021, Hunter Biden, the son of U.S. President Joe Biden, said he mistook parmesan cheese for crack cocaine in the past and accidentally smoked the dairy product.",True,https://www.snopes.com/fact-check/hunter-biden-parmesan-cheese/,Snopes,,,Hunter-Biden
31,2021-04-06T09:28:12Z,"In an interview broadcast on April 4, 2021, Hunter Biden, the son of U.S. President Joe Biden, said the controversial laptop allegedly containing evidence detailing his business dealings in Ukraine ""could"" belong to him.",True,https://www.snopes.com/fact-check/hunter-biden-laptop-could-be-his/,Snopes,,,Hunter-Biden
32,2020-12-05T13:10:44Z,"A story with the headline ""Biden 'Child Porn' Shock"" was ""front page news"" in Australia.",False,https://www.snopes.com/fact-check/biden-child-porn-shock-australia/,Snopes,,,Hunter-Biden
33,2020-11-02T12:29:12Z,"A photograph shows Joe and Hunter Biden golfing with the ""Ukraine oil exec paying Hunter $50 K a month.""",Miscaptioned,https://www.snopes.com/fact-check/bidens-golfing-burisma-head/,Snopes,,,Hunter-Biden
34,2020-10-28T13:34:28Z,A new photograph of Malia Obama's credit card was found on Hunter Biden's laptop along with lines of cocaine on the device that Biden snorted.,False,https://www.snopes.com/fact-check/hunter-biden-malia-obama-cocaine/,Snopes,,,Hunter-Biden
35,2020-10-28T09:26:15Z,A photograph captures Joe Biden posing inappropriately with a young girl.,Miscaptioned,https://www.snopes.com/fact-check/biden-daughter-photo/,Snopes,,,Hunter-Biden
36,2020-10-27T15:15:28Z,Hunter Biden died of a drug overdose in October 2020,False,https://www.snopes.com/fact-check/hunter-biden-dead-overdose-hoax/,Snopes,,,Hunter-Biden
0,2022-08-08T00:00:00Z,“Ted Cruz leaks new document obtained from Hunter’s laptop implicating Nancy Pelosi.”,False,https://www.politifact.com/factchecks/2022/aug/09/facebook-posts/no-ted-cruz-didnt-leak-document-implicating-hunter/,PolitiFact,,,election-ballots
1,2022-07-11T00:00:00Z,Images from Hunter Biden’s laptop show Joe Biden naked with a young girl.,Pants on Fire,https://www.politifact.com/factchecks/2022/jul/13/facebook-posts/no-viral-images-dont-show-joe-biden-naked-young-gi/,PolitiFact,,,election-ballots
2,2022-07-07T00:00:00Z,"""While Americans are paying record high prices at the pump, this administration decides to give our oil to the EU and China.""",Misunderstands global oil market,https://www.politifact.com/article/2022/jul/11/why-us-selling-stockpiled-oil-china-we-have-answer/,PolitiFact,,,election-ballots
3,2022-04-19T00:00:00Z,“Hunter Biden arrested this morning.”,Pants on Fire,https://www.politifact.com/factchecks/2022/apr/20/facebook-posts/no-hunter-biden-was-not-arrested-april-19/,PolitiFact,,,election-ballots
4,2022-04-04T00:00:00Z,The FBI lost Hunter Biden’s laptop.,False,https://www.politifact.com/factchecks/2022/apr/06/donald-trump-jr/fbi-lost-hunter-bidens-laptop-theres-no-evidence/,PolitiFact,,,election-ballots
5,2022-03-24T00:00:00Z,"""U.S. President Joe Biden himself is involved in the creation of biolaboratories in Ukraine. An investment fund run by his sun (sic) Hunter Biden funded research and the implementation of the United States’ military biological program.""",Misleading,https://www.politifact.com/article/2022/apr/01/facts-behind-russian-right-wing-narratives-claimin/,PolitiFact,,,election-ballots
6,2022-03-24T00:00:00Z,“Hunter Biden has been arrested!”,Pants on Fire,https://www.politifact.com/factchecks/2022/mar/25/facebook-posts/no-hunter-biden-hasnt-been-arrested-despite-persis/,PolitiFact,,,election-ballots
7,2021-10-25T00:00:00Z,"“Clintons, Powell, and Hunter Biden have already undergone military tribunals.”",Pants on Fire,https://www.politifact.com/factchecks/2021/oct/26/facebook-posts/no-clintons-colin-powell-and-hunter-biden-didnt-ha/,PolitiFact,,,election-ballots
8,2021-10-25T00:00:00Z,The military raided Hunter Biden’s home.,Pants on Fire,https://www.politifact.com/factchecks/2021/oct/26/facebook-posts/no-military-didnt-raid-hunter-bidens-home/,PolitiFact,,,election-ballots
9,2021-10-17T00:00:00Z,Says Hunter Biden “was hanged at Gitmo.”,Pants on Fire,https://www.politifact.com/factchecks/2021/oct/18/facebook-posts/no-hunter-biden-hasnt-been-hanged/,PolitiFact,,,election-ballots
10,2021-09-06T00:00:00Z,“The Bidens own 10% of” a Chinese firm whose stock is up almost 300%” since Joe Biden was elected.,False,https://www.politifact.com/factchecks/2021/sep/10/viral-image/claim-about-bidens-ownership-chinese-firm-soaring-/,PolitiFact,,,election-ballots
11,2021-08-31T00:00:00Z,“Military arrests Hunter Biden!”,Pants on Fire,https://www.politifact.com/factchecks/2021/sep/08/blog-posting/no-military-didnt-arrest-hunter-biden/,PolitiFact,,,election-ballots
12,2021-06-01T00:00:00Z,Says Joe Biden confused his son and his grandson.,False,https://www.politifact.com/factchecks/2021/jun/17/tiktok-posts/despite-what-tiktok-video-implies-joe-biden-didnt-/,PolitiFact,,,election-ballots
13,2021-04-12T00:00:00Z,"Says Joe Biden is “withholding $150 million in aid from Ukraine” to “pressure Ukraine to drop all criminal investigations into him and his son, Hunter.”",False,https://www.politifact.com/factchecks/2021/apr/15/george-papadopoulos/no-evidence-joe-biden-withholding-aid-ukraine-help/,PolitiFact,,,election-ballots
14,2021-02-02T00:00:00Z,"""The Biden family is so heavily invested in oil and energy in other countries.""",Mostly False,https://www.politifact.com/factchecks/2021/feb/10/facebook-posts/fact-checking-whether-biden-family-heavily-investe/,PolitiFact,,,election-ballots
15,2021-01-23T00:00:00Z,“Biden invested the entire family fortune in Ukraine gas and oil. Then shuts down Keystone pipeline. Starting to get the picture.”,False,https://www.politifact.com/factchecks/2021/jan/28/facebook-posts/no-bidens-didnt-invest-their-family-fortune-ukrani/,PolitiFact,,,election-ballots
16,2020-10-29T00:00:00Z,Nancy Pelosi’s son served on the Burisma board with Hunter Biden.,False,https://www.politifact.com/factchecks/2020/nov/02/facebook-posts/no-nancy-pelosis-son-didnt-serve-burisma-board/,PolitiFact,,,election-ballots
17,2020-10-30T00:00:00Z,"“On 60 Minutes, Joe said he never met with Hunter and the Burisma CEO. Well, here he is with both.”",False,https://www.politifact.com/factchecks/2020/oct/30/viral-image/no-photo-doesnt-show-joe-and-hunter-biden-burisma-/,PolitiFact,,,election-ballots
18,2020-10-29T00:00:00Z,"Jill Biden said, “Whatever is on Hunter’s laptop is not important.”",False,https://www.politifact.com/factchecks/2020/oct/29/viral-image/no-jill-biden-didnt-say-about-hunter-bidens-laptop/,PolitiFact,,,election-ballots
19,2020-10-25T00:00:00Z,Says Hunter Biden “died of a crack overdose.”,False,https://www.politifact.com/factchecks/2020/oct/27/facebook-posts/hunter-biden-alive-despite-social-media-claims-abo/,PolitiFact,,,election-ballots
20,2020-10-24T00:00:00Z,Says photo of Malia Obama's credit card next to white powder was found on Hunter Biden's laptop.,False,https://www.politifact.com/factchecks/2020/oct/27/instagram-posts/malia-obama-credit-card-photo-isnt-new-and-theres-/,PolitiFact,,,election-ballots
21,2020-10-24T00:00:00Z,"""The daughter of Sen. Coons (D-DE), along with 7 other underaged girls are featured on Hunter's laptop! - Breitbart News""",False,https://www.politifact.com/factchecks/2020/oct/26/facebook-posts/no-evidence-hunter-biden-had-photos-coons-daughter/,PolitiFact,,,election-ballots
22,2020-10-20T00:00:00Z,"“Hunter Biden was chairman of the World Food Program, which just won the Nobel Peace Prize. Eric Trump, Donald J Trump Jr, Ivanka Trump are banned from ever operating a charity again because they stole donations to children with cancer.""",False,https://www.politifact.com/factchecks/2020/oct/21/left-action/fact-checking-claims-about-charities-linked-hunter/,PolitiFact,,,election-ballots
23,2020-10-18T00:00:00Z,"Says “Hunter Biden had 25,000 pics of him torturing and raping children under age 10 in China on his laptop.”",False,https://www.politifact.com/factchecks/2020/oct/20/facebook-posts/fact-checking-unproven-claims-about-hunter-biden-a/,PolitiFact,,,election-ballots
24,2020-09-04T00:00:00Z,"Deals between Hunter Biden and Chinese entities ""didn't just make the Bidens money — they had dangerous consequences for our national security.""",Unproven,https://www.politifact.com/article/2020/oct/19/fact-checking-claims-about-hunter-biden-joe-biden-/,PolitiFact,,,election-ballots
25,2022-03-04T00:00:00Z,Hunter Biden’s payments from the Ukrainian oil and gas company Burisma Holdings ended with the Russian invasion of Ukraine.,False,https://www.factcheck.org/2022/03/hunter-biden-left-ukrainian-company-in-2019-contrary-to-ted-nugent-post/,FactCheck.org,,,election-ballots
26,2020-10-14T00:00:00Z,"Cited ""explosive documents"" published by the New York Post to claim Joe Biden ""went to Ukraine and threatened to withhold $1 billion in aid if they did not fire the prosecutor that was investigating his son and the company that his son worked for.""",False,https://www.factcheck.org/2020/10/trump-revives-false-narrative-on-biden-and-ukraine/,FactCheck.org,,,election-ballots
27,2021-09-02T08:26:07Z,"U.S. President Joe Biden's son Hunter Biden was arrested in August 2021 at Dulles International Airport in Washington, D.C.",Originated as Satire,https://www.snopes.com/fact-check/hunter-biden-arrest/,Snopes,,,election-ballots
28,2021-06-11T17:22:01Z,"Screenshots of text messages that emerged in June 2021 authentically documented Hunter Biden, who is white, calling his white lawyer the N-word.",Unproven,https://www.snopes.com/fact-check/hunter-biden-texts/,Snopes,,,election-ballots
29,2021-04-09T10:59:47Z,"On April 8, 2021, Fox News' show ""Tucker Carlson Tonight"" aired pornographic photographs from a laptop computer that belonged to Hunter Biden showing him with sex workers.",Unproven,https://www.snopes.com/fact-check/fox-hunter-biden-porn/,Snopes,,,election-ballots
30,2021-04-06T13:56:25Z,"In an interview broadcast on April 4, 2021, Hunter Biden, the son of U.S. President Joe Biden, said he mistook parmesan cheese for crack cocaine in the past and accidentally smoked the dairy product.",True,https://www.snopes.com/fact-check/hunter-biden-parmesan-cheese/,Snopes,,,election-ballots
31,2021-04-06T09:28:12Z,"In an interview broadcast on April 4, 2021, Hunter Biden, the son of U.S. President Joe Biden, said the controversial laptop allegedly containing evidence detailing his business dealings in Ukraine ""could"" belong to him.",True,https://www.snopes.com/fact-check/hunter-biden-laptop-could-be-his/,Snopes,,,election-ballots
32,2020-12-05T13:10:44Z,"A story with the headline ""Biden 'Child Porn' Shock"" was ""front page news"" in Australia.",False,https://www.snopes.com/fact-check/biden-child-porn-shock-australia/,Snopes,,,election-ballots
33,2020-11-02T12:29:12Z,"A photograph shows Joe and Hunter Biden golfing with the ""Ukraine oil exec paying Hunter $50 K a month.""",Miscaptioned,https://www.snopes.com/fact-check/bidens-golfing-burisma-head/,Snopes,,,election-ballots
34,2020-10-28T13:34:28Z,A new photograph of Malia Obama's credit card was found on Hunter Biden's laptop along with lines of cocaine on the device that Biden snorted.,False,https://www.snopes.com/fact-check/hunter-biden-malia-obama-cocaine/,Snopes,,,election-ballots
35,2020-10-28T09:26:15Z,A photograph captures Joe Biden posing inappropriately with a young girl.,Miscaptioned,https://www.snopes.com/fact-check/biden-daughter-photo/,Snopes,,,election-ballots
36,2020-10-27T15:15:28Z,Hunter Biden died of a drug overdose in October 2020,False,https://www.snopes.com/fact-check/hunter-biden-dead-overdose-hoax/,Snopes,,,election-ballots
37,2022-10-08T00:00:00Z,“President Trump and I lost an election in 2020 because of a rigged election.”,Pants on Fire,https://www.politifact.com/factchecks/2022/oct/10/jim-marchant/nevada-republican-echoes-trumps-pants-fire-about-r/,PolitiFact,,,election-ballots
38,2022-07-09T00:00:00Z,Ranked choice voting in Alaska is a “total rigged deal.”,Pants on Fire,https://www.politifact.com/factchecks/2022/jul/22/donald-trump/why-trump-wrong-call-alaskas-ranked-choice-voting-/,PolitiFact,,,election-ballots
39,2022-04-24T00:00:00Z,"“A STOLEN ELECTION: State totals minus illegal ballot trafficking numbers give President Trump decisive victories in AZ, GA, MI, PA, and WI.”",False,https://www.politifact.com/factchecks/2022/may/04/gateway-pundit/claims-2020-election-was-stolen-are-still-false/,PolitiFact,,,election-ballots
40,2022-07-28T00:00:00Z,"No, pens provided by Arizona election officials aren’t part of a plot to rig state primary",False,https://www.politifact.com/factchecks/2022/aug/01/tweets/no-pens-provided-arizona-election-officials-arent-/,PolitiFact,,,election-ballots
41,2022-03-25T00:00:00Z,The 2021 Georgia Senate runoff and the 2020 presidential election “were stolen.”,Pants on Fire,https://www.politifact.com/factchecks/2022/mar/29/david-perdue/georgias-david-perdue-said-elections-were-stolen-h/,PolitiFact,,,election-ballots
42,2021-01-07T00:00:00Z,"“39% of Americans … 31% of independents ... 17% of Democrats believe the election was rigged.""",Mostly False,https://www.politifact.com/factchecks/2021/jan/06/ted-cruz/ted-cruzs-misleading-statement-people-who-believe-/,PolitiFact,,,election-ballots
43,2020-12-16T14:56:51Z,"President Trump's losing the election despite receiving millions more votes in 2020 than in 2016 is indicative of a ""rigged election.""",False,https://www.snopes.com/fact-check/popular-vote-totals-rigged/,Snopes,,,election-ballots
44,2022-08-08T00:00:00Z,"“Pennsylvania sent out 1,823,148 mail-in ballots. They got back 2,589,242.”",False,https://www.politifact.com/factchecks/2022/aug/11/viral-image/no-pennsylvania-didnt-send-out-more-mail-ballots-w/,PolitiFact,,,election-ballots
45,2022-04-28T00:00:00Z,"There were “400,000 illegal votes” cast in the 2020 presidential election",Not proven,https://www.politifact.com/article/2022/may/04/faulty-premise-2000-mules-trailer-about-voting-mai/,PolitiFact,,,election-ballots
46,2022-08-25T00:00:00Z,"“In Arizona, we have flood the zone with fake ballots.”",Pants on Fire,https://www.politifact.com/factchecks/2022/aug/30/mark-finchem/arizona-republican-secretary-state-candidate-wrong/,PolitiFact,,,election-ballots
47,2022-01-31T00:00:00Z,“Pennsylvania had 2.6 million mail in votes that the court of appeals of PA held to be unconstitutional. Umm that alone means Biden lost PA.”,False,https://www.politifact.com/factchecks/2022/feb/03/facebook-posts/facebook-post-wrongly-says-pennsylvania-mail-ballo/,PolitiFact,,,election-ballots
48,2021-09-04T00:00:00Z,“Stunning report: nearly 15 million mail-in ballots were not counted in the 2020 election.”,Mostly False,https://www.politifact.com/factchecks/2021/sep/14/facebook-posts/fact-checking-misleading-claim-about-uncounted-bal/,PolitiFact,,,election-ballots
49,2022-01-31T00:00:00Z,"“In Texas, because of the laws they passed, a 95-year-old World War II veteran is being denied the right to vote by mail because he can't produce a registration number he got back in the 1950s.”",Half True,https://www.politifact.com/factchecks/2022/feb/03/stacey-abrams/fact-checking-stacey-abrams-texas-mail-ballot-deni/,PolitiFact,,,election-ballots
50,2021-07-19T00:00:00Z,Mail-in voting requires no signature verification.,False,https://www.politifact.com/factchecks/2021/jul/30/facebook-posts/most-states-require-signature-verification-mail-ba/,PolitiFact,,,election-ballots
51,2021-07-15T00:00:00Z,"Says that in the 2020 presidential election in Maricopa County, Ariz., ""74,243 mail-in ballots were counted with 'no clear record of them being sent.'""",False,https://www.politifact.com/factchecks/2021/jul/19/donald-trump/no-evidence-74000-ariz-mail-ballots-cast-2020-elec/,PolitiFact,,,election-ballots
52,2022-01-11T00:00:00Z,"“In the 2020 election, President Trump voted from behind the desk in the White House in Florida.”",Half True,https://www.politifact.com/factchecks/2022/jan/13/joe-biden/trump-has-spread-falsehoods-about-voting-mail-whil/,PolitiFact,,,election-ballots
53,2020-11-04T00:00:00Z,“USPS failed to deliver 27% of mail-in ballots in South Florida”,Pants on Fire,https://www.politifact.com/factchecks/2020/nov/05/blog-posting/claim-postal-service-failed-deliver-27-mail-ballot/,PolitiFact,,,election-ballots
54,2020-11-04T00:00:00Z,"More mail-in ballots were counted in Lancaster County, Pa., than were returned.",False,https://www.politifact.com/factchecks/2020/nov/05/viral-image/no-more-mail-ballots-werent-counted-pennsylvania-c/,PolitiFact,,,election-ballots
55,2021-02-15T00:00:00Z,"“So California is requiring signature verification for Gavin Newsom’s recall, but didn’t require it for the mail in ballots.”",Pants on Fire,https://www.politifact.com/factchecks/2021/feb/16/kevin-sorbo/yes-california-requires-signature-verification-mai/,PolitiFact,,,election-ballots
56,2021-03-03T00:00:00Z,"“Massive 78% of mail-in ballots proved fraudulent, judge orders election do-over.",Mostly True,https://www.politifact.com/factchecks/2021/mar/05/facebook-posts/judge-did-order-new-election-small-miss-city-after/,PolitiFact,,,election-ballots
57,2021-01-06T00:00:00Z,"“Last year, Pennsylvania elected officials passed a whole new law that allows universal mail-in balloting, and did it irregardless of what the Pennsylvania Constitution said.”",Mostly False,https://www.politifact.com/factchecks/2021/jan/08/josh-hawley/fact-checking-hawleys-claim-about-pennsylvania-mai/,PolitiFact,,,election-ballots
58,2021-03-03T00:00:00Z,"The voting bill known as H.R. 1 ""would force states to adopt universal mail-in ballots.”",False,https://www.politifact.com/factchecks/2021/mar/04/mike-pence/mike-pence-wrong-hr-1-forces-states-shift-universa/,PolitiFact,,,election-ballots
59,2020-11-08T00:00:00Z,"Overnight, election workers “found” 140,000 mail in ballots in Wisconsin; 200,000 in Michigan and 1 million in Pennsylvania. “All for Biden. None for Trump.”",False,https://www.politifact.com/factchecks/2020/nov/10/facebook-posts/election-workers-didnt-find-biden-votes-overnight-/,PolitiFact,,,election-ballots
60,2020-10-18T00:00:00Z,"Pennsylvania rejected 372,000 mail-in ballots",False,https://www.politifact.com/factchecks/2020/oct/19/facebook-posts/pennsylvania-rejected-372000-ballot-applications-n/,PolitiFact,,,election-ballots
61,2021-08-19T00:00:00Z,"California election officials ""can literally see if you vote yes or no"" in the recall election, ""and they will throw it away if you vote yes.""",Distorts the Facts,https://www.factcheck.org/2021/08/exposing-the-holes-in-a-california-recall-election-conspiracy-theory/,FactCheck.org,,,election-ballots
